Country Name,Country Code,Indicator Name,Indicator Code,2000,2005,2010,2015
Jordan,JOR,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,16.0,16.0,16.0,16.0
Jordan,JOR,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,453455.0,463537.0,545234.0,629758.0
Jordan,JOR,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,219271.0,224936.0,265155.0,308397.0
Jordan,JOR,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,257869.0,276559.0,320679.0,367691.0
Jordan,JOR,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,125343.0,134584.0,156468.0,180280.0
Jordan,JOR,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,705664.0,762581.0,900555.0,1027989.0
Jordan,JOR,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,678326.0,687448.0,801759.0,928949.0
Jordan,JOR,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,350695.0,354068.0,411913.0,474188.0
Jordan,JOR,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,112881.0,120558.0,143693.0,163977.0
Jordan,JOR,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,224871.0,223911.0,256525.0,299191.0
Jordan,JOR,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,108360.0,108444.0,124691.0,146364.0
Jordan,JOR,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,4.0,4.0,4.0,4.0
Jordan,JOR,Theoretical duration of pre-primary education (years),UIS.THDUR.0,2.0,2.0,2.0,2.0
Kazakhstan,KAZ,Internet users (per 100 people),IT.NET.USER.P2,0.668594403,2.961707492,31.6,72.9
Kazakhstan,KAZ,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Kazakhstan,KAZ,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,16.0,16.0,16.0,16.0
Kazakhstan,KAZ,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,1573300.0,1515147.0,1254772.0,1084183.0
Kazakhstan,KAZ,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,774022.0,746313.0,614803.0,528361.0
Kazakhstan,KAZ,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,1050853.0,887929.0,1030630.0,1411704.0
Kazakhstan,KAZ,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,512069.0,433812.0,501834.0,684946.0
Kazakhstan,KAZ,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,1253233.0,1006794.0,890282.0,1081754.0
Kazakhstan,KAZ,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,2135540.0,2165500.0,1860116.0,1539092.0
Kazakhstan,KAZ,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,1084927.0,1095488.0,946430.0,789149.0
Kazakhstan,KAZ,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,327402.0,269739.0,218814.0,238925.0
Kazakhstan,KAZ,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,562240.0,650353.0,605344.0,454909.0
Kazakhstan,KAZ,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,276591.0,323699.0,298883.0,221582.0
Kazakhstan,KAZ,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,5.0,5.0,5.0,5.0
Kazakhstan,KAZ,Theoretical duration of pre-primary education (years),UIS.THDUR.0,4.0,4.0,4.0,4.0
Kenya,KEN,Internet users (per 100 people),IT.NET.USER.P2,0.318059714,3.101897702,7.2,21.0
Kenya,KEN,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Kenya,KEN,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,14.0,14.0,14.0,14.0
Kenya,KEN,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,1706802.0,1726892.0,1889792.0,2224921.0
Kenya,KEN,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,849681.0,859413.0,940132.0,1106773.0
Kenya,KEN,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,2811173.0,3254439.0,3779983.0,4155993.0
Kenya,KEN,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,1395741.0,1615377.0,1876275.0,2063085.0
Kenya,KEN,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,5261739.0,5642463.0,6518431.0,7496022.0
Kenya,KEN,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,4855289.0,5153538.0,5402045.0,6213169.0
Kenya,KEN,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,2437494.0,2587584.0,2712977.0,3121033.0
Kenya,KEN,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,867703.0,881226.0,991355.0,1167112.0
Kenya,KEN,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,3148487.0,3426646.0,3512253.0,3988248.0
Kenya,KEN,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,1568114.0,1706541.0,1748936.0,1985363.0
Kenya,KEN,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,2.0,2.0,2.0,2.0
Kenya,KEN,Theoretical duration of pre-primary education (years),UIS.THDUR.0,3.0,3.0,3.0,3.0
Kiribati,KIR,Internet users (per 100 people),IT.NET.USER.P2,1.785225474,4.0,9.07,12.99748389
Kiribati,KIR,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Kiribati,KIR,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,15.0,15.0,15.0,15.0
Kiribati,KIR,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,6177.0,6312.0,7380.0,6323.0
Kiribati,KIR,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,3008.0,3033.0,3627.0,3033.0
Kiribati,KIR,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,6974.0,7439.0,6932.0,9056.0
Kiribati,KIR,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,3372.0,3680.0,3337.0,4479.0
Kiribati,KIR,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,13288.0,14407.0,13492.0,15235.0
Kiribati,KIR,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,11780.0,12940.0,16158.0,15887.0
Kiribati,KIR,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,5961.0,6677.0,8233.0,8157.0
Kiribati,KIR,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,2152.0,2164.0,2450.0,2150.0
Kiribati,KIR,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,5603.0,6628.0,8778.0,9564.0
Kiribati,KIR,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,2811.0,3230.0,4298.0,4697.0
Kiribati,KIR,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3.0,3.0,3.0,3.0
Kiribati,KIR,Theoretical duration of pre-primary education (years),UIS.THDUR.0,3.0,3.0,3.0,3.0
"Korea, Dem. People’s Rep.",PRK,Internet users (per 100 people),IT.NET.USER.P2,0.0,0.0,0.0,
"Korea, Dem. People’s Rep.",PRK,Official entrance age to pre-primary education (years),UIS.THAGE.0,5.0,5.0,5.0,5.0
"Korea, Dem. People’s Rep.",PRK,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,14.0,14.0,14.0,15.0
"Korea, Dem. People’s Rep.",PRK,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,1143918.0,1216218.0,1187562.0,1139013.0
"Korea, Dem. People’s Rep.",PRK,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,560449.0,596091.0,579463.0,557642.0
"Korea, Dem. People’s Rep.",PRK,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,824854.0,784898.0,747348.0,671384.0
"Korea, Dem. People’s Rep.",PRK,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,403725.0,382646.0,366026.0,328257.0
"Korea, Dem. People’s Rep.",PRK,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,1582147.0,1620657.0,1537409.0,1766939.0
"Korea, Dem. People’s Rep.",PRK,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,2310498.0,2370496.0,2408664.0,2300272.0
"Korea, Dem. People’s Rep.",PRK,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,1178608.0,1208514.0,1231334.0,1176025.0
"Korea, Dem. People’s Rep.",PRK,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,385410.0,410063.0,388619.0,368835.0
"Korea, Dem. People’s Rep.",PRK,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,1166580.0,1154278.0,1221102.0,1161259.0
"Korea, Dem. People’s Rep.",PRK,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,571441.0,565891.0,597867.0,566605.0
"Korea, Dem. People’s Rep.",PRK,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3.0,3.0,3.0,3.0
"Korea, Dem. People’s Rep.",PRK,Theoretical duration of pre-primary education (years),UIS.THDUR.0,2.0,2.0,2.0,2.0
"Korea, Rep.",KOR,Internet users (per 100 people),IT.NET.USER.P2,44.7,73.5,83.7,89.64863086
"Korea, Rep.",KOR,Official entrance age to pre-primary education (years),UIS.THAGE.0,5.0,5.0,3.0,3.0
"Korea, Rep.",KOR,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,15.0,15.0,15.0,15.0
"Korea, Rep.",KOR,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,1846064.0,1931488.0,2017254.0,1547316.0
"Korea, Rep.",KOR,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,876996.0,919494.0,962142.0,742710.0
"Korea, Rep.",KOR,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,713702.0,579189.0,1308960.0,1366670.0
"Korea, Rep.",KOR,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,334576.0,274357.0,631439.0,663446.0
"Korea, Rep.",KOR,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,3980305.0,3611588.0,3244037.0,2749007.0
"Korea, Rep.",KOR,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,4023347.0,4072051.0,4121003.0,3435168.0
"Korea, Rep.",KOR,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,2094959.0,2131675.0,2168508.0,1786746.0
"Korea, Rep.",KOR,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,600106.0,613581.0,627235.0,466950.0
"Korea, Rep.",KOR,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,2177283.0,2140563.0,2103749.0,1887852.0
"Korea, Rep.",KOR,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,1051392.0,1020882.0,990353.0,905712.0
"Korea, Rep.",KOR,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3.0,3.0,3.0,3.0
"Korea, Rep.",KOR,Theoretical duration of pre-primary education (years),UIS.THDUR.0,1.0,1.0,3.0,3.0
Kosovo,XKX,Internet users (per 100 people),IT.NET.USER.P2,,,,
Kosovo,XKX,Official entrance age to pre-primary education (years),UIS.THAGE.0,,,,
Kosovo,XKX,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,,,,
Kosovo,XKX,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,,,,
Kosovo,XKX,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,,,,
Kosovo,XKX,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,,,,
Kosovo,XKX,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,,,,
Kosovo,XKX,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,,,,
Kosovo,XKX,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,,,,
Kosovo,XKX,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,,,,
Kosovo,XKX,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,,,,
Kosovo,XKX,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,,,,
Kosovo,XKX,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,,,,
Kosovo,XKX,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,,,,
Kosovo,XKX,Theoretical duration of pre-primary education (years),UIS.THDUR.0,,,,
Kuwait,KWT,Internet users (per 100 people),IT.NET.USER.P2,6.731395768,25.92610837,61.4,77.52326901
Kuwait,KWT,Official entrance age to pre-primary education (years),UIS.THAGE.0,4.0,4.0,4.0,4.0
Kuwait,KWT,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,14.0,15.0,15.0,15.0
Kuwait,KWT,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,128210.0,128602.0,161659.0,170059.0
Kuwait,KWT,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,60188.0,62092.0,79026.0,79452.0
Kuwait,KWT,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,68407.0,84651.0,89616.0,
Kuwait,KWT,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,33839.0,40935.0,44222.0,
Kuwait,KWT,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,133709.0,186580.0,207907.0,
Kuwait,KWT,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,243097.0,221286.0,281860.0,301869.0
Kuwait,KWT,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,125098.0,116618.0,138882.0,161239.0
Kuwait,KWT,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,33109.0,34615.0,41372.0,
Kuwait,KWT,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,114887.0,92684.0,120201.0,131810.0
Kuwait,KWT,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,57811.0,42576.0,63952.0,61178.0
Kuwait,KWT,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,4.0,4.0,4.0,4.0
Kuwait,KWT,Theoretical duration of pre-primary education (years),UIS.THDUR.0,2.0,2.0,2.0,2.0
Kyrgyz Republic,KGZ,Internet users (per 100 people),IT.NET.USER.P2,1.041401145,10.53380134,16.3,30.24704278
Kyrgyz Republic,KGZ,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Kyrgyz Republic,KGZ,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,16.0,16.0,16.0,16.0
Kyrgyz Republic,KGZ,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,575627.0,599208.0,556855.0,487302.0
Kyrgyz Republic,KGZ,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,284865.0,295983.0,273572.0,238814.0
Kyrgyz Republic,KGZ,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,464729.0,401168.0,408003.0,525245.0
Kyrgyz Republic,KGZ,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,227278.0,196147.0,200119.0,257203.0
Kyrgyz Republic,KGZ,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,485056.0,444199.0,398786.0,420285.0
Kyrgyz Republic,KGZ,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,781618.0,835955.0,800856.0,698972.0
Kyrgyz Republic,KGZ,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,394463.0,422469.0,406729.0,356536.0
Kyrgyz Republic,KGZ,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,121946.0,115651.0,102064.0,97468.0
Kyrgyz Republic,KGZ,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,205991.0,236747.0,244001.0,211670.0
Kyrgyz Republic,KGZ,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,102290.0,117503.0,120555.0,103622.0
Kyrgyz Republic,KGZ,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,5.0,5.0,5.0,5.0
Kyrgyz Republic,KGZ,Theoretical duration of pre-primary education (years),UIS.THDUR.0,4.0,4.0,4.0,4.0
Lao PDR,LAO,Internet users (per 100 people),IT.NET.USER.P2,0.111044032,0.85035749,7.0,18.2
Lao PDR,LAO,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Lao PDR,LAO,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,14.0,14.0,15.0,15.0
Lao PDR,LAO,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,409087.0,473748.0,623349.0,584315.0
Lao PDR,LAO,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,201568.0,234147.0,307528.0,287278.0
Lao PDR,LAO,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,501586.0,457079.0,450861.0,496450.0
Lao PDR,LAO,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,246603.0,224901.0,221147.0,242933.0
Lao PDR,LAO,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,779033.0,797556.0,745448.0,763806.0
Lao PDR,LAO,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,773306.0,903578.0,942496.0,1037698.0
Lao PDR,LAO,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,392090.0,456693.0,477254.0,526953.0
Lao PDR,LAO,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,146528.0,162205.0,151511.0,146304.0
Lao PDR,LAO,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,364219.0,429830.0,319147.0,453383.0
Lao PDR,LAO,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,179648.0,212738.0,157714.0,223467.0
Lao PDR,LAO,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3.0,3.0,4.0,4.0
Lao PDR,LAO,Theoretical duration of pre-primary education (years),UIS.THDUR.0,3.0,3.0,3.0,3.0
Latvia,LVA,Internet users (per 100 people),IT.NET.USER.P2,6.319062083,46.0,68.42,79.2006
Latvia,LVA,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Latvia,LVA,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,16.0,16.0,16.0,16.0
Latvia,LVA,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,187719.0,154486.0,67182.0,47873.0
Latvia,LVA,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,91855.0,75633.0,32848.0,23239.0
Latvia,LVA,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,99468.0,71634.0,81622.0,86253.0
Latvia,LVA,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,48719.0,34769.0,39931.0,42098.0
Latvia,LVA,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,135073.0,90081.0,107410.0,117697.0
Latvia,LVA,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,292562.0,261070.0,149857.0,98551.0
Latvia,LVA,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,149289.0,133348.0,76487.0,50833.0
Latvia,LVA,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,36790.0,25247.0,18757.0,17708.0
Latvia,LVA,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,104843.0,106584.0,82675.0,50678.0
Latvia,LVA,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,51418.0,52089.0,40522.0,24479.0
Latvia,LVA,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,5.0,5.0,3.0,3.0
Latvia,LVA,Theoretical duration of pre-primary education (years),UIS.THDUR.0,4.0,4.0,4.0,4.0
Lebanon,LBN,Internet users (per 100 people),IT.NET.USER.P2,7.952743736,10.14,43.68,74.0
Lebanon,LBN,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Lebanon,LBN,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,15.0,15.0,15.0,15.0
Lebanon,LBN,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,246311.0,238050.0,249110.0,303400.0
Lebanon,LBN,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,120054.0,121683.0,127769.0,154906.0
Lebanon,LBN,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,185337.0,207391.0,182238.0,242711.0
Lebanon,LBN,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,90151.0,103740.0,90776.0,120720.0
Lebanon,LBN,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,308562.0,460312.0,440867.0,531798.0
Lebanon,LBN,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,432025.0,469490.0,508900.0,624822.0
Lebanon,LBN,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,221711.0,228081.0,246780.0,304744.0
Lebanon,LBN,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,61413.0,79935.0,79306.0,96480.0
Lebanon,LBN,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,185714.0,231440.0,259790.0,321422.0
Lebanon,LBN,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,90260.0,119726.0,134351.0,165172.0
Lebanon,LBN,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,4.0,3.0,3.0,3.0
Lebanon,LBN,Theoretical duration of pre-primary education (years),UIS.THDUR.0,3.0,3.0,3.0,3.0
Lesotho,LSO,Internet users (per 100 people),IT.NET.USER.P2,0.21180607,2.580245484,3.86,25.0
Lesotho,LSO,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Lesotho,LSO,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,16.0,16.0,16.0,16.0
Lesotho,LSO,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,140033.0,145377.0,152035.0,147370.0
Lesotho,LSO,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,68731.0,71652.0,75170.0,72992.0
Lesotho,LSO,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,157904.0,156932.0,147710.0,157663.0
Lesotho,LSO,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,78209.0,77777.0,73278.0,78274.0
Lesotho,LSO,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,349213.0,360497.0,351777.0,342718.0
Lesotho,LSO,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,229019.0,238701.0,249637.0,248147.0
Lesotho,LSO,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,116746.0,121220.0,126315.0,125285.0
Lesotho,LSO,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,48158.0,49632.0,51714.0,48221.0
Lesotho,LSO,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,88986.0,93324.0,97602.0,100777.0
Lesotho,LSO,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,43542.0,45829.0,48152.0,49870.0
Lesotho,LSO,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3.0,3.0,3.0,3.0
Lesotho,LSO,Theoretical duration of pre-primary education (years),UIS.THDUR.0,3.0,3.0,3.0,3.0
Liberia,LBR,Internet users (per 100 people),IT.NET.USER.P2,0.017702706,,2.3,5.903867603
Liberia,LBR,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Liberia,LBR,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,15.0,15.0,15.0,15.0
Liberia,LBR,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,199261.0,219255.0,266756.0,320769.0
Liberia,LBR,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,98733.0,108329.0,131437.0,157452.0
Liberia,LBR,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,253793.0,307230.0,366318.0,400541.0
Liberia,LBR,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,125360.0,151230.0,179520.0,196034.0
Liberia,LBR,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,440379.0,509658.0,634645.0,728738.0
Liberia,LBR,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,384919.0,426316.0,503554.0,608132.0
Liberia,LBR,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,194141.0,215569.0,255334.0,309303.0
Liberia,LBR,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,69488.0,76589.0,96385.0,114170.0
Liberia,LBR,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,185658.0,207061.0,236798.0,287363.0
Liberia,LBR,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,92045.0,102418.0,116783.0,141377.0
Liberia,LBR,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3.0,3.0,3.0,3.0
Liberia,LBR,Theoretical duration of pre-primary education (years),UIS.THDUR.0,3.0,3.0,3.0,3.0
Libya,LBY,Internet users (per 100 people),IT.NET.USER.P2,0.187042622,3.917787977,14.0,19.01607978
Libya,LBY,Official entrance age to pre-primary education (years),UIS.THAGE.0,4.0,4.0,4.0,4.0
Libya,LBY,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,15.0,15.0,15.0,15.0
Libya,LBY,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,381682.0,355756.0,329747.0,328703.0
Libya,LBY,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,186777.0,173728.0,160486.0,160206.0
Libya,LBY,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,217243.0,223778.0,244695.0,268086.0
Libya,LBY,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,105728.0,108830.0,119020.0,130961.0
Libya,LBY,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,730614.0,659975.0,679841.0,737208.0
Libya,LBY,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,747297.0,739586.0,667314.0,639776.0
